"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV01"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-04-20","10.29"," 2154"," 2153","0.00","0.0","0.0","67","80","53",,"  280","  280","0.0","32.0","38.0",,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-04-21","14.99"," 0306"," 0305","0.00","0.0","0.0","60","73","46",,"  310","  310","0.0","29.1","36.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-04-22","12.08"," 2356"," 2355","0.04","0.0","0.0","50","56","44",,"   90","  100","0.0","21.9","25.1","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-04-23","16.55"," 1235"," 1230","0.62","0.0","0.0","53","56","49",,"  180","  190","0.0","25.9","31.1","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-04-24","15.88"," 0025"," 0024","0.05","0.0","0.0","52","57","46",,"  160","  160","0.0","25.9","31.1","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-04-25","19.69"," 1706"," 1705","0.00","0.0","0.0","49","56","41",,"  260","  250","0.0","34.9","44.1",,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-04-26","13.20"," 1533"," 1532","0.00","0.0","0.0","54","61","46",,"  170","  170","0.0","25.1","32.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-04-27","10.07"," 1715"," 0800","0.52","0.0","0.0","59","67","51",,"  210","  110","0.0","17.0","21.9","    1","    1","    1",,,,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-04-28","17.00"," 1530"," 1530","0.00","0.0","0.0","58","67","49",,"  280","  290","0.0","36.9","45.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-04-29","10.29"," 1423"," 1507","0.00","0.0","0.0","53","58","48",,"  180","  180","0.0","19.9","21.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-04-30","10.74"," 1815"," 1835","1.10","0.0","0.0","54","56","51",,"  180","  180","0.0","23.0","25.9","    1","    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-05-01","10.96"," 1741"," 1954","0.19","0.0","0.0","58","65","50",,"  260","  290","0.0","23.9","28.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-05-02","13.65"," 1326"," 1325","0.02","0.0","0.0","52","61","43",,"  180","  180","0.0","30.0","33.1",,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-05-03","10.74"," 1546"," 1546","0.00","0.0","0.0","51","58","43",,"  180","  180","0.0","21.0","23.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-05-04","9.62"," 1548"," 1548","0.00","0.0","0.0","52","62","42",,"  200","  190","0.0","21.9","23.9",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-05-05","8.50"," 1414"," 1413","0.00","0.0","0.0","51","59","43",,"  180","  180","0.0","17.9","21.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-05-06","12.53"," 1842"," 1833","0.04","0.0","0.0","51","57","45",,"   50","   50","0.0","25.1","31.1",,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-05-07","16.33"," 0901"," 0900","0.02","0.0","0.0","54","62","46",,"  360","  360","0.0","32.0","36.9",,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-05-08","18.79"," 1739"," 1531","0.00","0.0","0.0","56","64","47",,"  360","  350","0.0","32.0","36.9",,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-05-09","9.40"," 0816"," 0956","0.00","0.0","0.0","58","66","49",,"   30","   20","0.0","17.0","21.9",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-05-10","7.16"," 1604"," 1603","0.00","0.0","0.0","55","62","48",,"  150","  150","0.0","15.0","17.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-05-11","8.28"," 1433"," 1422","0.00","0.0","0.0","54","60","48",,"  160","  180","0.0","14.1","16.1","    1","    1",,,,,,"    1",,,"    1",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-05-12","13.87"," 0849"," 0848","0.00","0.0","0.0","59","69","48",,"  350","  360","0.0","25.9","33.1",,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-05-13","12.08"," 1820"," 1819","0.00","0.0","0.0","51","57","45",,"  200","  200","0.0","23.9","25.9",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-05-14","10.29"," 0950"," 0041","0.00","0.0","0.0","59","65","52",,"  190","  230","0.0","16.1","19.9",,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-05-15","8.50"," 1612"," 1602","0.00","0.0","0.0","66","75","57",,"  180","  180","0.0","15.0","17.9","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-05-16","9.40"," 0605"," 0605","0.00","0.0","0.0","59","63","54",,"   20","   30","0.0","17.9","21.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-05-17","10.74"," 1623"," 1445","0.00","0.0","0.0","60","67","53",,"  190","  180","0.0","17.9","21.9",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-05-18","8.50"," 1547"," 1159","0.00","0.0","0.0","61","69","52",,"  180","  330","0.0","15.0","17.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-05-19","10.96"," 1225"," 1223","0.00","0.0","0.0","60","69","50",,"  180","  170","0.0","19.9","23.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-05-20","9.17"," 0906"," 0956","0.23","0.0","0.0","51","55","47",,"  160","  160","0.0","21.0","23.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-05-21","10.96"," 2008"," 1229","0.22","0.0","0.0","59","70","47",,"  130","  200","0.0","17.0","21.9","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-05-22","8.05"," 0947"," 1208","0.45","0.0","0.0","58","63","52",,"  330","  360","0.0","15.0","17.9",,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-05-23","6.26"," 1634"," 1634","0.00","0.0","0.0","57","64","49",,"  200","  200","0.0","13.0","15.0",,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-05-24","13.20"," 1556"," 1555","0.05","0.0","0.0","55","61","48",,"   30","   30","0.0","29.1","33.1",,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-05-25","19.69"," 1225"," 1451","0.49","0.0","0.0","51","54","48",,"   30","  360","0.0","28.0","34.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-05-26","14.09"," 0423"," 0007","0.04","0.0","0.0","57","61","52",,"   10","  360","0.0","25.1","32.0",,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-05-27","8.28"," 1837"," 1836","0.00","0.0","0.0","64","70","57",,"  350","  350","0.0","21.9","25.9",,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-05-28","10.29"," 1738"," 1731","0.03","0.0","0.0","65","75","55",,"  260","  250","0.0","36.9","42.9",,,"    1",,,,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-05-29","11.63"," 1733"," 1742","0.00","0.0","0.0","68","78","57",,"  260","  280","0.0","25.1","29.1",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-05-30","9.62"," 1325"," 1325","0.00","0.0","0.0","67","76","58",,"  230","  230","0.0","21.9","25.9",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-05-31","8.50"," 1617"," 1704","0.00","0.0","0.0","68","79","57",,"  110","  110","0.0","16.1","17.9",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-06-01","8.50"," 1557"," 1556","0.00","0.0","0.0","59","64","53",,"  140","  140","0.0","14.1","16.1",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-06-02","6.71"," 1735"," 1906","0.00","0.0","0.0","58","62","53",,"  140","  150","0.0","13.0","14.1",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-06-03","7.16"," 2124"," 1540","0.31","0.0","0.0","63","68","57",,"   60","  110","0.0","12.1","14.1","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-06-04","8.72"," 1700"," 1648","0.60","0.0","0.0","70","79","61",,"  190","  190","0.0","16.1","17.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-06-05","9.17"," 1821"," 1933","0.00","0.0","0.0","74","85","63",,"  190","  190","0.0","17.0","19.9","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-06-06","8.95"," 1904"," 1623","0.17","0.0","0.0","74","83","64",,"  160","  290","0.0","21.9","25.9","    1",,"    1",,,,,"    1",,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-06-07","10.29"," 1438"," 1103","0.00","0.0","0.0","77","88","65",,"  190","  230","0.0","17.9","21.9","    1",,,,,,,"    1",,,"    1",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-06-08","8.28"," 1709"," 1706","0.00","0.0","0.0","79","89","68",,"  180","  180","0.0","21.0","23.0",,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-06-09","10.74"," 1820"," 1819","0.00","0.0","0.0","73","79","66",,"  180","  180","0.0","21.9","25.9","    1",,,,,,,"    1",,,"    1",,,,,,,,,"    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-06-10","13.42"," 1610"," 1610","0.06","0.0","0.0","71","77","65",,"  190","  190","0.0","25.9","30.0","    1",,"    1",,,,,"    1",,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-06-11","10.07"," 1735"," 1812","0.00","0.0","0.0","71","78","64",,"  180","  190","0.0","19.9","23.0",,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-06-12","10.74"," 1031"," 1030","0.00","0.0","0.0","75","84","65",,"  220","  230","0.0","17.9","21.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-06-13","8.95"," 1255"," 1351","0.00","0.0","0.0","76","83","69",,"  190","  190","0.0","15.0","16.1",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-06-14","13.20"," 1243"," 1641","0.00","0.0","0.0","85","95","75",,"  290","  290","0.0","25.1","32.0","    1",,,,,,,"    1",,,"    1",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-06-15","12.53"," 1202"," 1201","0.00","0.0","0.0","71","81","60",,"  110","  100","0.0","21.0","23.9","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-06-16","9.84"," 2128"," 2125","0.39","0.0","0.0","66","72","60",,"  310","  300","0.0","21.0","23.9","    1",,"    1",,,,,,,,"    1","    1",,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-06-17","12.53"," 2001"," 1615","0.00","0.0","0.0","69","77","60",,"  300","  260","0.0","19.9","23.9",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-06-18","8.05"," 2342"," 2356","0.00","0.0","0.0","68","75","61",,"   20","   20","0.0","16.1","17.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-06-19","9.40"," 1125"," 0545","0.00","0.0","0.0","66","70","61",,"  120","   60","0.0","16.1","17.9",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-06-20","8.05"," 1456"," 1455","0.00","0.0","0.0","64","73","55",,"  160","  150","0.0","16.1","17.9",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-06-21","11.41"," 1739"," 1721","0.00","0.0","0.0","67","77","57",,"  190","  190","0.0","23.9","28.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-06-22","9.84"," 1531"," 1140","0.07","0.0","0.0","74","84","63",,"  350","  350","0.0","21.0","25.1",,,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-06-23","10.74"," 1754"," 1753","0.00","0.0","0.0","68","75","60",,"  190","  190","0.0","17.0","21.9",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-06-24","13.20"," 1647"," 1642","0.00","0.0","0.0","70","78","62",,"  190","  200","0.0","23.9","29.1","    1",,,,,,,"    1",,,"    1",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-06-25","13.87"," 1633"," 1633","0.00","0.0","0.0","76","86","66",,"  190","  190","0.0","28.0","32.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-06-26","12.97"," 1629"," 1610","0.00","0.0","0.0","77","85","68",,"  180","  190","0.0","21.9","25.9","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-06-27","7.38"," 1318"," 1347","0.31","0.0","0.0","73","78","68",,"  120","  110","0.0","15.0","19.9","    1","    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-06-28","13.65"," 1448"," 1448","0.06","0.0","0.0","76","82","70",,"  190","  190","0.0","23.0","25.9","    1","    1",,,,,,"    1",,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-06-29","13.42"," 1419"," 1413","0.11","0.0","0.0","74","80","68",,"  190","  190","0.0","30.0","36.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-06-30","6.49"," 0321"," 0320","0.00","0.0","0.0","73","79","67",,"  200","  200","0.0","12.1","14.1","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-07-01","6.71"," 1554"," 1610","0.05","0.0","0.0","74","80","68",,"  170","  180","0.0","17.0","19.9","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-07-02","8.95"," 1020"," 1019","0.02","0.0","0.0","76","83","69",,"  350","  360","0.0","16.1","19.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-07-03","10.29"," 1145"," 0729","0.00","0.0","0.0","71","78","63",,"  120","   60","0.0","17.9","23.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-07-04","8.28"," 1119"," 1118","0.00","0.0","0.0","70","78","62",,"  120","  110","0.0","16.1","17.9",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-07-05","10.29"," 1818"," 1803","0.00","0.0","0.0","74","79","68",,"  190","  180","0.0","23.0","28.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-07-06","6.49"," 2359"," 2358","1.03","0.0","0.0","75","80","70",,"   60","   50","0.0","15.0","17.9","    1",,"    1",,,,,"    1",,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-07-07","10.07"," 0606"," 0606","0.00","0.0","0.0","69","73","65",,"   50","   50","0.0","17.9","21.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-07-08","12.08"," 1613"," 1612","1.30","0.0","0.0","64","66","61",,"   40","   40","0.0","23.9","29.1","    1",,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-07-09","12.08"," 1444"," 1444","0.09","0.0","0.0","73","84","61",,"  310","  310","0.0","32.0","36.9",,,"    1",,,,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-07-10","13.65"," 1350"," 1319","0.00","0.0","0.0","81","92","69",,"  310","  310","0.0","23.9","29.1",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-07-11","10.51"," 1453"," 1239","0.00","0.0","0.0","80","92","67",,"  350","  280","0.0","17.9","21.9",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-07-12","9.84"," 1108"," 1108","0.00","0.0","0.0","76","84","67",,"  110","  110","0.0","21.0","23.9",,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-07-13","8.28"," 0954"," 0954","0.96","0.0","0.0","72","76","67",,"  140","  140","0.0","19.9","21.9","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-07-14","7.61"," 1320"," 1518","0.00","0.0","0.0","75","80","70",,"  130","  140","0.0","14.1","15.0","    1",,,,,,,,,,"    1",,,,,,,"    1",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-07-15","6.71"," 1522"," 1203","0.00","0.0","0.0","76","81","71",,"  170","  160","0.0","13.0","15.0","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-07-16","8.28"," 1704"," 1715","0.00","0.0","0.0","77","81","72",,"  130","  110","0.0","14.1","15.0","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-07-17","7.61"," 0708"," 0707","1.73","0.0","0.0","76","80","72",,"  180","  190","0.0","17.0","19.9","    1","    1","    1",,,,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-07-18","6.49"," 1544"," 1556","0.01","0.0","0.0","80","86","74",,"  180","  190","0.0","17.0","21.0","    1","    1","    1",,,,,"    1",,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-07-19","9.62"," 1724"," 1724","0.00","0.0","0.0","83","90","76",,"  230","  230","0.0","19.9","23.0","    1",,,,,,,"    1",,,"    1",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-07-20","8.50"," 1533"," 1448","0.00","0.0","0.0","84","91","77",,"  300","  270","0.0","17.0","21.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-07-21","9.40"," 1626"," 1716","0.00","0.0","0.0","81","89","73",,"  190","  190","0.0","17.9","21.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-07-22","7.38"," 2222"," 2222","0.00","0.0","0.0","83","91","74",,"  350","  350","0.0","16.1","17.9",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-07-23","11.41"," 1553"," 1552","0.00","0.0","0.0","79","85","72",,"  360","  350","0.0","21.9","28.0",,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-07-24","11.41"," 1644"," 1645","0.00","0.0","0.0","77","86","67",,"  200","  200","0.0","23.9","28.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-07-25","13.20"," 1626"," 0926","0.02","0.0","0.0","77","83","70",,"  190","  240","0.0","21.9","25.9","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-07-26","9.40"," 1759"," 1615","0.00","0.0","0.0","79","89","69",,"  180","  190","0.0","21.9","28.0","    1",,,,,,,"    1",,,"    1",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-07-27","12.30"," 1609"," 1609","0.00","0.0","0.0","80","87","73",,"  190","  180","0.0","25.1","29.1","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-07-28","10.07"," 0125"," 0124","0.00","0.0","0.0","74","79","68",,"  350","  350","0.0","21.0","25.9",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-07-29","11.41"," 1515"," 2001","0.00","0.0","0.0","75","82","68",,"  190","  190","0.0","21.0","23.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-07-30","5.82"," 1345"," 1445","0.00","0.0","0.0","76","83","69",,"  170","  180","0.0","13.0","14.1","    1",,,,,,,"    1",,,"    1",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-07-31","7.61"," 1504"," 1431","0.00","0.0","0.0","74","81","67",,"  140","  140","0.0","15.0","17.0","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-08-01","8.95"," 2035",,"0.00","0.0","0.0",,"82","66",,"  200","  200","0.0","19.9","23.0","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-08-02","8.05"," 1648",,"0.00","0.0","0.0",,"96","72",,"  190","  250","0.0","14.1","17.9","    1",,,,,,,"    1",,,"    1",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-08-03","7.61"," 1658",,"0.00","0.0","0.0",,"93","72",,"  190","  190","0.0","16.1","17.9","    1",,,,,,,"    1",,,"    1",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-08-04","7.38"," 1640",,"0.00","0.0","0.0",,"90","74",,"  180","  180","0.0","19.9","21.9",,,"    1",,,,,"    1",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-08-05","13.20"," 1708",,"0.00","0.0","0.0",,"96","75",,"  320","  300","0.0","23.0","29.1",,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-08-06","8.05"," 1244",,"0.00","0.0","0.0",,"87","72",,"  180","  350","0.0","15.0","17.9",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-08-07","7.16"," 1609",,"0.00","0.0","0.0",,"85","71",,"  170","  160","0.0","14.1","16.1",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-08-08","7.61"," 2054",,"0.01","0.0","0.0",,"83","73",,"  230","  230","0.0","12.1","13.0","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-08-09","7.61"," 0933",,"0.00","0.0","0.0",,"82","71",,"  220","  210","0.0","25.1","28.0","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-08-10","7.38"," 1510",,"0.00","0.0","0.0",,"86","72",,"  160","  160","0.0","14.1","16.1",,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-08-11","8.50"," 1505",,"0.00","0.0","0.0",,"93","73",,"  190","  200","0.0","19.9","21.9","    1",,,,,,,"    1",,,"    1",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-08-12","8.95"," 1800",,"0.00","0.0","0.0",,"90","75",,"  190","  180","0.0","21.0","25.1",,,,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-08-13","11.86"," 1738",,"0.00","0.0","0.0",,"92","77",,"  190","  200","0.0","23.0","25.9","    1",,,,,,,"    1",,,"    1",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-08-14","11.41"," 1908",,"0.41","0.0","0.0",,"90","73",,"  360","  350","0.0","29.1","36.0","    1",,"    1",,,,,"    1",,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-08-15","8.95"," 0812",,"0.05","0.0","0.0",,"77","70",,"  360","  360","0.0","17.0","19.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-08-16","5.59"," 2300",,"0.00","0.0","0.0",,"78","67",,"  230","  230","0.0","10.1","12.1",,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-08-17","9.62"," 1705",,"0.00","0.0","0.0",,"90","68",,"  310","  290","0.0","19.9","25.9",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2005-08-18","10.07"," 1341",,"0.00","0.0","0.0",,"81","67",,"  120","  360","0.0","16.1","21.9",,,,,,,,,,,,,,,,,,,,
